talk_id,url,title,description,film_date,duration,views,main_tag,speaker_id,laughter_count,applause_count,language,event_id
1064,https://www.ted.com/talks/kate_orff_reviving_new_york_s_rivers_with_oysters,Reviving New York's rivers -- with oysters!,"Landscape architect Kate Orff sees the oyster as an agent of urban change. Bundled into beds and sunk into city rivers, oysters slurp up pollution and make legendarily dirty waters clean -- thus driving even more innovation in ""oyster-tecture."" Orff shares her vision for an urban landscape that links nature and humanity for mutual benefit.",2010-12-08,607,404396,design,833,2.0,1.0,English,117
1050,https://www.ted.com/talks/amber_case_we_are_all_cyborgs_now,We are all cyborgs now,"Technology is evolving us, says Amber Case, as we become a screen-staring, button-clicking new version of homo sapiens. We now rely on ""external brains"" (cell phones and computers) to communicate, remember, even live out secondary lives. But will these machines ultimately connect or conquer us? Case offers surprising insight into our cyborg selves.",2010-12-08,473,2020616,technology,820,0.0,1.0,English,117
1052,https://www.ted.com/talks/elizabeth_lesser_take_the_other_to_lunch,"Take ""the Other"" to lunch","There's an angry divisive tension in the air that threatens to make modern politics impossible. Elizabeth Lesser explores the two sides of human nature within us (call them ""the mystic"" and ""the warrior”) that can be harnessed to elevate the way we treat each other. She shares a simple way to begin real dialogue -- by going to lunch with someone who doesn't agree with you, and asking them three questions to find out what's really in their hearts.",2010-12-08,668,1611498,global issues,818,5.0,1.0,English,117
1058,https://www.ted.com/talks/heather_knight_silicon_based_comedy,Silicon-based comedy,"In this first-of-its-kind demo, Heather Knight introduces Data, a robotic stand-up comedian that does much more than rattle off one-liners -- it gathers audience feedback (using software co-developed with Scott Satkin and Varun Ramakrishna at CMU) and tunes its act as the crowd responds. Is this thing on?",2010-12-08,364,901245,science,846,8.0,6.0,English,117
1068,https://www.ted.com/talks/suheir_hammad_poems_of_war_peace_women_power,"Poems of war, peace, women, power","Poet Suheir Hammad performs two spine-tingling spoken-word pieces: ""What I Will"" and ""break (clustered)"" -- meditations on war and peace, on women and power. Wait for the astonishing line: ""Do not fear what has blown up. If you must, fear the unexploded.""",2010-12-08,353,834784,culture,840,1.0,2.0,English,117
1066,https://www.ted.com/talks/johanna_blakley_social_media_and_the_end_of_gender,Social media and the end of gender,"Media and advertising companies still use the same old demographics to understand audiences, but they're becoming increasingly harder to track online, says media researcher Johanna Blakley. As social media outgrows traditional media, and women users outnumber men, Blakley explains what changes are in store for the future of media.",2010-12-08,507,1577774,culture,715,0.0,1.0,English,117
1031,https://www.ted.com/talks/tony_porter_a_call_to_men,A call to men,"At TEDWomen, Tony Porter makes a call to men everywhere: Don't ""act like a man."" Telling powerful stories from his own life, he shows how this mentality, drummed into so many men and boys, can lead men to disrespect, mistreat and abuse women and each other. His solution: Break free of the ""man box.""",2010-12-07,673,3307084,culture,836,2.0,3.0,English,117
1032,https://www.ted.com/talks/kiran_bedi_a_police_chief_with_a_difference,A police chief with a difference,"Kiran Bedi has a surprising resume. Before becoming Director General of the Indian Police Service, she managed one of the country's toughest prisons -- and used a new focus on prevention and education to turn it into a center of learning and meditation. She shares her thoughts on visionary leadership at TEDWomen.",2010-12-08,527,1682927,culture,816,1.0,1.0,English,117
1036,https://www.ted.com/talks/rufus_griscom_alisa_volkman_let_s_talk_parenting_taboos,Let's talk parenting taboos,"Babble.com publishers Rufus Griscom and Alisa Volkman, in a lively tag-team, expose 4 facts that parents never, ever admit -- and why they should. Funny and honest, for parents and nonparents alike.",2010-12-08,1028,2577394,culture,857,5.0,1.0,English,117
1033,https://www.ted.com/talks/hanna_rosin_new_data_on_the_rise_of_women,New data on the rise of women,"Hanna Rosin reviews startling new data that shows women actually surpassing men in several important measures, such as college graduation rates. Do these trends, both US-centric and global, signal the ""end of men""? Probably not -- but they point toward an important societal shift worth deep discussion.",2010-12-07,972,1109410,culture,842,1.0,1.0,English,117
1030,https://www.ted.com/talks/halla_tomasdottir_a_feminine_response_to_iceland_s_financial_crash,A feminine response to Iceland's financial crash,"Halla Tómasdóttir managed to take her company Audur Capital through the eye of the financial storm in Iceland by applying 5 traditionally ""feminine"" values to financial services. At TEDWomen, she talks about these values and the importance of balance.",2010-12-08,585,701176,business,849,3.0,5.0,English,117
1346,https://www.ted.com/talks/danny_hillis_back_to_the_future_of_1994,Back to the future (of 1994),"From deep in the TED archive, Danny Hillis outlines an intriguing theory of how and why technological change seems to be accelerating, by linking it to the very evolution of life itself.  The presentation techniques he uses may look dated, but the ideas are as relevant as ever.",1994-02-20,1150,699161,science,961,5.0,1.0,English,28
1341,https://www.ted.com/talks/mick_mountz_what_happens_inside_those_massive_warehouses,What happens inside those massive warehouses?,"We make millions of online purchases daily, but who (or what) actually puts our items into packages? In this talk, Mick Mountz weaves a fascinating, surprisingly robot-filled tale of what happens inside a warehouse.",2011-06-28,726,359090,technology,1212,7.0,2.0,English,150
1317,https://www.ted.com/talks/michelle_borkin_can_astronomers_help_doctors,Can astronomers help doctors?,"How do you measure a nebula? With a brain scan. In this talk, TED Fellow Michelle Borkin shows why collaboration between doctors and astronomers can lead to surprising discoveries.",2011-06-28,581,197890,science,1180,1.0,2.0,English,150
1223,https://www.ted.com/talks/richard_resnick_welcome_to_the_genomic_revolution,Welcome to the genomic revolution,"Cheap and fast genome sequencing is about to turn health care (and insurance, and politics) upside down. Richard Resnick shows how, in this accessible talk.",2011-07-06,662,1075144,science,1085,12.0,2.0,English,150
1256,https://www.ted.com/talks/jay_bradner_open_source_cancer_research,Open-source cancer research,"How does cancer know it's cancer? At Jay Bradner's lab, they found a molecule that might hold the answer, JQ1. But instead of patenting it and reaping the profits (as many other labs have done) -- they published their findings and mailed samples to 40 other labs to work on. An inspiring look at the open-source future of medical research.",2011-05-26,767,613629,science,1098,5.0,1.0,English,150
1227,https://www.ted.com/talks/jean_baptiste_michel_erez_lieberman_aiden_what_we_learned_from_5_million_books,What we learned from 5 million books,"Have you played with Google Labs' Ngram Viewer? It's an addicting tool that lets you search for words and ideas in a database of 5 million books from across centuries. Erez Lieberman Aiden and Jean-Baptiste Michel show us how it works, and a few of the surprising things we can learn from 500 billion words.",2011-07-24,848,2132700,technology,1087,15.0,3.0,English,150
1208,https://www.ted.com/talks/dyan_denapoli_the_great_penguin_rescue,The great penguin rescue,"The world's largest volunteer animal rescue, saved more than 40,000 penguins after an oil spill off the coast of South Africa. Dyan deNapoli tells the triumphant story. How does a job this big get done? Penguin by penguin by penguin ...",2011-06-28,703,452258,science,1082,1.0,1.0,English,150
1335,https://www.ted.com/talks/lisa_harouni_a_primer_on_3d_printing,A primer on 3D printing,"2012 may be the year of 3D printing, when this three-decade-old technology finally becomes accessible and even commonplace. Lisa Harouni gives a useful introduction to this fascinating way of making things -- including intricate objects once impossible to create.",2011-11-10,889,1814715,technology,1201,0.0,1.0,English,108
1349,https://www.ted.com/talks/neil_burgess_how_your_brain_tells_you_where_you_are,How your brain tells you where you are,"How do you remember where you parked your car? How do you know if you're moving in the right direction? Neuroscientist Neil Burgess studies the neural mechanisms that map the space around us, and how they link to memory and imagination.",2011-11-11,543,1541829,science,1220,0.0,1.0,English,108
1264,https://www.ted.com/talks/martin_hanczyc_the_line_between_life_and_not_life,The line between life and not-life,"In his lab, Martin Hanczyc makes ""protocells,"" experimental blobs of chemicals that behave like living cells. His work demonstrates how life might have first occurred on Earth ... and perhaps elsewhere too.",2011-05-18,877,874708,science,1100,3.0,1.0,English,108
1243,https://www.ted.com/talks/richard_seymour_how_beauty_feels,How beauty feels,"A story, a work of art, a face, a designed object -- how do we tell that something is beautiful?  And why does it matter so much to us? Designer Richard Seymour explores our response to beauty and the surprising power of objects that exhibit it.",2011-05-18,1035,1163774,design,1092,0.0,1.0,English,108
1185,https://www.ted.com/talks/jonathan_drori_the_beautiful_tricks_of_flowers,The beautiful tricks of flowers,"In this visually dazzling talk, Jonathan Drori shows the extraordinary ways flowering plants -- over a quarter million species -- have evolved to attract insects to spread their pollen: growing 'landing-strips' to guide the insects in, shining in ultraviolet, building elaborate traps, and even mimicking other insects in heat.",2011-05-18,828,1116038,science,276,4.0,1.0,English,108
